epoch,sur_wl,sur_den,sur_cong,sur_ovl,sur_loss,px_proxy,px_wl,px_den,px_cong,px_ovl_pairs,d_wl,d_den,d_cong,d_proxy
1,0.06222357601,0.5526214838,2.169061184,0.08148245513,1.366391897,1.365596175,0.07096649706,0.5526217818,2.036637499,79,0.008742921054,2.980232239e-07,-0.1324236847,-0.06621180475,1.365596175,0,0,1.365596175,1.43180798,0.06621180475,0,0,0.1324236847,1.140508174,1.000000539,1
50,0.06460767984,0.5041035414,2.096504688,0.03212843463,1.406118274,1.310820818,0.07396631688,0.5041035414,1.969605279,65,0.009358637035,0,-0.1268994095,-0.07077803184,1.365596175,-0.05477535725,-0.05477535725,1.310820818,1.38159885,0.07077803184,0.007326869849,3.096474315e-06,0.1268994095,1.258258878,1.000006143,1
100,0.06585149467,0.5027880073,2.008487225,0.01683418825,1.35533154,1.276533127,0.07547737658,0.5027880073,1.899323596,61,0.00962588191,0,-0.1091636282,-0.05910477353,1.365596175,-0.03428769112,-0.08906304836,1.276533127,1.3356379,0.05910477353,0.004522907863,0,0.1091636282,1.214859053,1,1
150,0.06676847488,0.502055943,1.939745069,0.01060319785,1.312618017,1.247489929,0.07655620575,0.502055943,1.839811432,38,0.009787730873,0,-0.09993363701,-0.05196382968,1.365596175,-0.02904319763,-0.118106246,1.247489929,1.299453759,0.05196382968,0.00199704735,0,0.09993363701,1.176502133,1,1
200,0.06760932505,0.5024151802,1.884377718,0.007360405754,1.280299425,1.227676153,0.0775359571,0.5024151206,1.797865228,35,0.009926632047,-5.960464478e-08,-0.0865124901,-0.04445641615,1.365596175,-0.01981377602,-0.137920022,1.227676153,1.272132569,0.04445641615,0.001241843519,-8.330113539e-05,0.0865124901,1.165191348,0.99983408,1
250,0.06833121181,0.5014010668,1.849347591,0.005060407799,1.26001215,1.200504541,0.07837963849,0.5014010072,1.742848797,24,0.01004842669,-5.960464478e-08,-0.1064987948,-0.05472964352,1.365596175,-0.02717161179,-0.1650916338,1.200504541,1.255234185,0.05472964352,0.001480217335,5.960464478e-08,0.1064987948,1.168717102,1,1
300,0.06919388473,0.5006857514,1.801022053,0.004784857389,1.23650682,1.184773803,0.07940331101,0.5006856918,1.710055388,29,0.01020942628,-5.960464478e-08,-0.09096666469,-0.04818755441,1.365596175,-0.01573073864,-0.1808223724,1.184773803,1.232961357,0.04818755441,0.002704144054,5.960464478e-08,0.09096666469,1.186628781,1,1
350,0.06982308626,0.5005632043,1.776921749,0.004638396204,1.226235032,1.182148695,0.08013761789,0.5005631447,1.703459019,33,0.01031453162,-5.960464478e-08,-0.0734627299,-0.03808050655,1.365596175,-0.002625107765,-0.1834474802,1.182148695,1.220229202,0.03808050655,0.001349106953,5.960464478e-08,0.0734627299,1.167045589,1,1
400,0.07012352347,0.5005715489,1.770838499,0.004975834861,1.222518206,1.1787889,0.08052126318,0.5005715489,1.695963747,33,0.01039773971,0,-0.07487475203,-0.04646082333,1.365596175,-0.003359794617,-0.1868072748,1.1787889,1.225249724,0.04646082333,0.009023436518,0,0.07487475203,1.276956651,1,1
450,0.07054702193,0.5005258322,1.750082374,0.004570568446,1.219960213,1.172138333,0.0810283497,0.5005257726,1.681694319,25,0.01048132777,-5.960464478e-08,-0.06838805434,-0.03763698962,1.365596175,-0.006650567055,-0.1934578419,1.172138333,1.209775323,0.03763698962,0.003442900144,0,0.06838805434,1.197375134,0.9999998809,1
500,0.07072165608,0.5004240274,1.741559625,0.0043144105,1.209986567,1.168368101,0.08125702292,0.5004240274,1.673798087,27,0.01053536683,0,-0.06776153775,-0.04508310427,1.365596175,-0.003770232201,-0.1972280741,1.168368101,1.213451205,0.04508310427,0.01134885056,-0.0002929883065,0.06776153775,1.309441529,0.9994145199,1
550,0.0708592087,0.5003880858,1.734530568,0.003650343977,1.21374917,1.16489315,0.08144227415,0.5003880858,1.66651374,26,0.01058306545,0,-0.06801682805,-0.04799697316,1.365596175,-0.00347495079,-0.2007030249,1.16489315,1.212890123,0.04799697316,0.01398852236,0,0.06801682805,1.346766331,1,1
600,0.07098276168,0.5003917217,1.734493017,0.003295399481,1.216335058,1.162657499,0.08158716559,0.5003916621,1.661748924,22,0.01060440391,-5.960464478e-08,-0.0727440932,-0.03802682107,1.365596175,-0.002235651016,-0.2029386759,1.162657499,1.20068432,0.03802682107,0.001654815134,0,0.0727440932,1.172706989,0.9999998809,1
650,0.07117516547,0.5005274415,1.730822086,0.00231669494,1.20145905,1.161633015,0.0818220824,0.5005273819,1.659094594,19,0.01064691693,-5.960464478e-08,-0.07172749194,-0.04094358348,1.365596175,-0.001024484634,-0.2039631605,1.161633015,1.202576598,0.04094358348,0.005079751839,5.960464478e-08,0.07172749194,1.220957249,1,1
700,0.07135401666,0.5004233122,1.719917536,0.002414549701,1.199705243,1.15619421,0.08203740418,0.5004232526,1.647890301,23,0.01068338752,-5.960464478e-08,-0.07202723467,-0.03988044561,1.365596175,-0.005438804626,-0.2094019651,1.15619421,1.196074656,0.03988044561,0.003866827502,5.960464478e-08,0.07202723467,1.203915851,1,1
750,0.07156124711,0.5003175735,1.71620965,0.002463023178,1.196880341,1.157580733,0.0822814256,0.5003174543,1.650281204,18,0.01072017848,-1.192092896e-07,-0.06592844597,-0.03508987238,1.365596175,0.001386523247,-0.2080154419,1.15619421,1.192670606,0.03508987238,0.00198455432,0.0002821471538,0.06592844597,1.177536492,1.000563698,1
800,0.07180311531,0.5004625916,1.713767171,0.002118509728,1.193925261,1.160851955,0.08256430924,0.500462532,1.656112659,16,0.01076119393,-5.960464478e-08,-0.05765451167,-0.03034509525,1.365596175,0.003271222115,-0.2047442198,1.15619421,1.191197051,0.03034509525,0.00141501128,0.0002057573406,0.05765451167,1.169577673,1.000411015,1
1,0.04863594472,0.5808401108,1.492025614,0.08814294636,1.028001785,0.9967720509,0.05970566347,0.580839932,1.293292718,103,0.01106971875,-1.788139343e-07,-0.1987328958,-0.09936638549,0.9967720509,0,0,0.9967720509,1.096138436,0.09936638549,0,0,0.1987328958,1.227603654,0.9999996921,1
50,0.05034452304,0.5214522481,1.448566914,0.03957349062,1.086386204,0.9616644382,0.06198332831,0.5214519501,1.277910258,64,0.01163880527,-2.980232239e-07,-0.1706566552,-0.09045874401,0.9967720509,-0.03510761261,-0.03510761261,0.9616644382,1.052123182,0.09045874401,0.005129749736,1.344734609e-06,0.1706566552,1.333076053,1.000002007,1
100,0.05104298145,0.5130662322,1.404886127,0.0259958636,1.053016782,0.9497904778,0.06289990991,0.5130659938,1.26071515,51,0.01185692847,-2.384185791e-07,-0.1441709761,-0.07616719098,0.9967720509,-0.01187396049,-0.0469815731,0.9497904778,1.025957669,0.07616719098,0.004083402799,-3.4082631e-06,0.1441709761,1.312292323,0.9999928924,1
150,0.0515771769,0.5036574602,1.376371026,0.01847715676,1.026174068,0.9319890141,0.06361048669,0.5036571026,1.23309996,45,0.01203330979,-3.576278687e-07,-0.1432710659,-0.07663541304,0.9967720509,-0.0178014636,-0.06478303671,0.9319890141,1.008624427,0.07663541304,0.004996506698,6.738975834e-06,0.1432710659,1.330181245,1.00001267,1
200,0.05202180892,0.5003564954,1.348693013,0.01362008601,1.007346511,0.9252331257,0.06416298449,0.5003563166,1.221784007,47,0.01214117557,-1.788139343e-07,-0.1269090067,-0.06392014821,0.9967720509,-0.006755888462,-0.07153892517,0.9252331257,0.9891532739,0.06392014821,0.0004790873228,-2.692559888e-05,0.1269090067,1.242595618,0.9999458298,1
250,0.05240414664,0.5003381968,1.325694799,0.01073371246,0.9888538122,0.9146807194,0.06465443969,0.5003380179,1.199714574,44,0.01225029305,-1.788139343e-07,-0.1259802255,-0.06569574544,0.9967720509,-0.01055240631,-0.08209133148,0.9146807194,0.9803764648,0.06569574544,0.00270561645,0,0.1259802255,1.285395536,0.9999996426,1
300,0.05274686962,0.5001335144,1.315615654,0.008281083778,0.9839562178,0.9068830013,0.06508485228,0.500133276,1.183462978,31,0.01233798265,-2.384185791e-07,-0.1321526758,-0.06730716529,0.9967720509,-0.007797718048,-0.08988904953,0.9068830013,0.9741901666,0.06730716529,0.001157909302,0.0001458800943,0.1321526758,1.255861477,1.000291206,1
350,0.05303084478,0.5001312494,1.296206355,0.00604096707,0.9708819985,0.9010375738,0.06547833979,0.5001311302,1.170987379,26,0.01244749501,-1.192092896e-07,-0.1252189761,-0.0706128623,0.9967720509,-0.005845427513,-0.09573447704,0.9010375738,0.9716504361,0.0706128623,0.008003353665,0,0.1252189761,1.385640635,0.9999997616,1
400,0.05331286415,0.5001502037,1.293074846,0.005262283143,0.9757472277,0.9026719332,0.06587308645,0.5001500249,1.173447577,23,0.0125602223,-1.788139343e-07,-0.1196272692,-0.0685633009,0.9967720509,0.00163435936,-0.09410011768,0.9010375738,0.9712352341,0.0685633009,0.008749712043,0,0.1196272692,1.399714678,0.9999996425,1
450,0.05354931578,0.5000770092,1.274737597,0.00461840257,0.9669793844,0.8981055021,0.066209957,0.5000768304,1.163714268,28,0.01266064122,-1.788139343e-07,-0.1110233284,-0.06559303982,0.9967720509,-0.004566431046,-0.09866654873,0.8981055021,0.9636985419,0.06559303982,0.01008128208,1.788139343e-07,0.1110233284,1.424691202,1,1
500,0.05376445875,0.5000472665,1.256529331,0.003934344742,0.9588204026,0.8907757998,0.06648980826,0.5000470877,1.148524845,30,0.01272534952,-1.788139343e-07,-0.1080044866,-0.05744754042,0.9967720509,-0.007329702377,-0.1059962511,0.8907757998,0.9482233402,0.05744754042,0.003445322468,0,0.1080044866,1.300768805,0.9999996424,1
550,0.05396263674,0.5000812411,1.243577242,0.003927313257,0.9459493756,0.886605382,0.06676829606,0.5000811219,1.139593175,34,0.01280565932,-1.192092896e-07,-0.1039840666,-0.06105429869,0.9967720509,-0.004170417786,-0.1101666689,0.886605382,0.9476596807,0.06105429869,0.009062202679,0,0.1039840666,1.405240799,0.9999997616,1
600,0.054156553,0.500056982,1.235370159,0.00386093976,0.9476774931,0.885376215,0.06703551114,0.5000568032,1.136624585,21,0.01287895814,-1.788139343e-07,-0.09874557416,-0.0569645676,0.9967720509,-0.001229166985,-0.1113958359,0.885376215,0.9423407826,0.0569645676,0.007591790257,0,0.09874557416,1.377992085,0.9999996424,1
650,0.05434346944,0.5000857115,1.232912183,0.003604319645,0.9449880123,0.8786201477,0.06726811081,0.5000855923,1.122618478,29,0.01292464137,-1.192092896e-07,-0.1102937049,-0.05550400231,0.9967720509,-0.006756067276,-0.1181519032,0.8786201477,0.93412415,0.05550400231,0.0003571516687,0,0.1102937049,1.244404584,0.9999997616,1
700,0.05454917997,0.5000711679,1.222455502,0.002863121452,0.9320076108,0.8767652512,0.06755492836,0.5000710487,1.118349691,28,0.01300574839,-1.192092896e-07,-0.1041058109,-0.06055471476,0.9967720509,-0.001854896545,-0.1200067997,0.8767652512,0.9373199659,0.06055471476,0.008501762408,0,0.1041058109,1.394277436,0.9999997616,1
750,0.05470665917,0.5000500679,1.219147801,0.002720296849,0.9385954738,0.8746846318,0.06774228811,0.5000499487,1.113834731,22,0.01303562894,-1.192092896e-07,-0.1053130708,-0.05000110046,0.9967720509,-0.002080619335,-0.122087419,0.8746846318,0.9246857323,0.05000110046,-0.002655430871,0,0.1053130708,1.189742862,0.9999997616,1
800,0.0549079217,0.5000161529,1.21626246,0.002308145165,0.9257736802,0.8732664585,0.06799959391,0.5000160336,1.110517794,15,0.01309167221,-1.192092896e-07,-0.105744666,-0.0550702885,0.9967720509,-0.001418173313,-0.1235055923,0.8732664585,0.928336747,0.0550702885,0.0021979064,0,0.105744666,1.27845852,0.9999997616,1
850,0.05507260561,0.5000393987,1.210369349,0.002035927726,0.9276482463,0.8699443936,0.06822232902,0.5000392199,1.10340486,10,0.01314972341,-1.788139343e-07,-0.1069644881,-0.05974563013,0.9967720509,-0.003322064877,-0.1268276572,0.8699443936,0.9296900238,0.05974563013,0.006263410555,0,0.1069644881,1.352500735,0.9999996424,1
900,0.05526260659,0.5000331998,1.213057399,0.002357999561,0.9336459041,0.8710957766,0.06846750528,0.5000330806,1.105223508,18,0.01320489869,-1.192092896e-07,-0.1078338913,-0.05676003682,0.9967720509,0.001151382923,-0.1256762743,0.8699443936,0.9278558134,0.05676003682,0.002843068419,0,0.1078338913,1.290394683,0.9999997616,1
950,0.05553013086,0.5000399351,1.203060508,0.002229563892,0.9254355431,0.8659864068,0.06883054972,0.5000398159,1.094271918,19,0.01330041885,-1.192092896e-07,-0.1087885895,-0.0609210493,0.9967720509,-0.005109369755,-0.1307856441,0.8659864068,0.9269074561,0.0609210493,0.006526744549,0,0.1087885895,1.357052344,0.9999997616,1
1000,0.05567692593,0.5000148416,1.197501063,0.002158264164,0.9264726639,0.8668369055,0.06904497743,0.5000147223,1.095569135,17,0.0133680515,-1.192092896e-07,-0.1019319288,-0.06324985062,0.9967720509,0.0008504986763,-0.1299351454,0.8659864068,0.9300867561,0.06324985062,0.01228388582,0,0.1019319288,1.460728334,0.9999997616,1
1050,0.0557663478,0.5000737309,1.208916187,0.001793479081,0.9377478957,0.8706150651,0.0691935271,0.5000736117,1.102769471,13,0.01342717931,-1.192092896e-07,-0.1061467167,-0.07652024082,0.9967720509,0.003778159618,-0.1261569858,0.8659864068,0.9471353059,0.07652024082,0.0234468197,1.192092896e-07,0.1061467167,1.661223129,1,1
1,0.06289147586,0.5435584188,2.130461693,0.04978799075,1.313799858,1.27188015,0.07132725418,0.5435584188,1.857547426,55,0.00843577832,0,-0.2729142673,-0.1364571601,1.27188015,0,0,1.27188015,1.40833731,0.1364571601,0,0,0.2729142673,1.1341323,1,1
50,0.06368862838,0.5124726295,2.057519913,0.0224809628,1.379708529,1.243208408,0.07253896445,0.5124726295,1.828866206,61,0.008850336075,0,-0.2286537066,-0.1385976495,1.27188015,-0.02867174149,-0.02867174149,1.243208408,1.381806058,0.1385976495,0.02427082225,0,0.2286537066,1.520048228,1,1
1,0.04460544512,0.5954406857,1.630916595,0.09533336014,1.104257226,1.084711313,0.05631354079,0.5954403281,1.461355056,113,0.01170809567,-3.576278687e-07,-0.1695615394,-0.08478068933,1.084711313,0,0,1.084711313,1.169492003,0.08478068933,-6.938893904e-18,0,0.1695615394,1.26248131,0.9999993994,1
50,0.04628330469,0.5133417845,1.610956311,0.043725878,1.164306521,1.051621556,0.05876349285,0.5133416653,1.472374495,117,0.01248018816,-1.192092896e-07,-0.138581816,-0.07810801441,1.084711313,-0.03308975697,-0.03308975697,1.051621556,1.129729571,0.07810801441,0.00881777537,-1.371556323e-06,0.138581816,1.460165143,0.999997096,1
100,0.04695914313,0.5013906956,1.594640017,0.02855716459,1.145139933,1.043645263,0.05973131955,0.5013905168,1.466437345,92,0.01277217641,-1.788139343e-07,-0.1282026713,-0.07161864646,1.084711313,-0.007976293564,-0.04106605053,1.043645263,1.115263909,0.07161864646,0.007515983253,2.679440826e-06,0.1282026713,1.432038541,1.000004987,1
150,0.04744234681,0.5007560253,1.557769418,0.0211573299,1.118360639,1.031292915,0.06043120474,0.5007557869,1.440967567,93,0.01298885792,-2.384185791e-07,-0.1168018508,-0.06671008986,1.084711313,-0.01235234737,-0.0534183979,1.031292915,1.098003005,0.06671008986,0.008285564839,4.726659526e-05,0.1168018508,1.448426863,1.000093914,1
200,0.04790843278,0.5003429055,1.5291574,0.01594400965,1.100109577,1.020936012,0.06107217818,0.5003426671,1.41938508,81,0.0131637454,-2.384185791e-07,-0.1097723201,-0.05969905307,1.084711313,-0.01035690308,-0.06377530098,1.020936012,1.080635065,0.05969905307,0.00481273433,2.384185791e-07,0.1097723201,1.375225794,1,1
250,0.04831138626,0.5002422333,1.508821845,0.01259598322,1.083567142,1.0078125,0.06164101511,0.5002419353,1.392101183,73,0.01332962885,-2.980232239e-07,-0.1167206616,-0.06506731346,1.084711313,-0.01312351227,-0.07689881325,1.0078125,1.072879813,0.06506731346,0.006558670891,0.0002964745971,0.1167206616,1.411668993,1.000592066,1
300,0.04865237698,0.5001817942,1.487205744,0.01041759457,1.072940469,1.004534602,0.0620987229,0.5001815557,1.384690326,55,0.01344634593,-2.384185791e-07,-0.1025154175,-0.05421803606,1.084711313,-0.003277897835,-0.08017671108,1.004534602,1.058752638,0.05421803606,0.003206784312,-0.0004930375126,0.1025154175,1.342288112,0.9990138067,1
350,0.04901263863,0.5002447367,1.462116599,0.008387595415,1.055110693,0.9917259216,0.06257496029,0.5002444983,1.358057427,53,0.01356232166,-2.384185791e-07,-0.1040591719,-0.05424557534,1.084711313,-0.01280868053,-0.09298539162,0.9917259216,1.045971497,0.05424557534,0.002215868807,2.384185791e-07,0.1040591719,1.321920854,1,1
400,0.0493349731,0.5001177788,1.439632058,0.006825039163,1.041916966,0.9884438515,0.06302289665,0.5001175404,1.350724319,62,0.01368792355,-2.384185791e-07,-0.0889077391,-0.04999006469,1.084711313,-0.00328207016,-0.09626746178,0.9884438515,1.038433916,0.04999006469,0.005536101054,2.384185791e-07,0.0889077391,1.389663223,1,1
450,0.04964889959,0.5000591874,1.426914215,0.0059951609,1.038477063,0.9849504232,0.06342691928,0.500058949,1.342987985,50,0.0137780197,-2.384185791e-07,-0.08392623019,-0.04243429217,1.084711313,-0.00349342823,-0.09976089001,0.9849504232,1.027384715,0.04243429217,0.0004710948826,2.384185791e-07,0.08392623019,1.286997591,1,1
500,0.04994434491,0.5000907183,1.412748694,0.004977245349,1.025675178,0.9799222946,0.06380394101,0.5000904799,1.332146209,43,0.0138595961,-2.384185791e-07,-0.08060248502,-0.04023193935,1.084711313,-0.005028128624,-0.1047890186,0.9799222946,1.020154234,0.04023193935,-6.929418187e-05,0,0.08060248502,1.276113381,0.9999995232,1
550,0.05018734932,0.5001280904,1.399785757,0.004627226386,1.018628836,0.9770438671,0.06413161755,0.500127852,1.325696541,46,0.01394426823,-2.384185791e-07,-0.07408921639,-0.04058749775,1.084711313,-0.002878427505,-0.1076674461,0.9770438671,1.017631365,0.04058749775,0.003542942803,0,0.07408921639,1.348438626,0.9999995233,1
600,0.0504566431,0.5000706315,1.40091002,0.003787793685,1.022315621,0.9691896439,0.06451179832,0.5000703931,1.309285227,44,0.01405515522,-2.384185791e-07,-0.09162479249,-0.05253383609,1.084711313,-0.007854223251,-0.1155216694,0.9691896439,1.02172348,0.05253383609,0.006721355941,2.384185791e-07,0.09162479249,1.411769588,1,1
650,0.05063906312,0.5000540614,1.395174026,0.003666078672,1.022770762,0.9676882029,0.06475108862,0.500053823,1.305820396,38,0.0141120255,-2.384185791e-07,-0.08935363052,-0.04635174664,1.084711313,-0.001501441002,-0.1170231104,0.9676882029,1.01403995,0.04635174664,0.001674936141,0,0.08935363052,1.311754615,0.9999995232,1
700,0.05083093792,0.5000183582,1.380295634,0.00331640942,1.010151029,0.96037817,0.06501165777,0.5000181198,1.290714942,36,0.01418071985,-2.384185791e-07,-0.08958069196,-0.04880796156,1.084711313,-0.007310032845,-0.1243331432,0.96037817,1.009186132,0.04880796156,0.004017596757,0,0.08958069196,1.358016542,0.9999995232,1
750,0.05106622726,0.5000147223,1.366947055,0.002821648028,1.005651236,0.95847857,0.06535270065,0.5000145435,1.286237144,42,0.01428647339,-1.788139343e-07,-0.08070991036,-0.049020769,1.084711313,-0.001899600029,-0.1262327433,0.95847857,1.007499339,0.049020769,0.008665839136,0,0.08070991036,1.449461685,0.9999996424,1
800,0.05124291405,0.500074625,1.356223464,0.002713297494,1.005136847,0.9509727359,0.06559502333,0.5000743866,1.270680992,41,0.01435210928,-2.384185791e-07,-0.08554247184,-0.04720622817,1.084711313,-0.007505834103,-0.1337385774,0.9509727359,0.998178964,0.04720622817,0.004683689546,-0.000497348273,0.08554247184,1.371481583,0.9990049751,1
850,0.05141470209,0.5000650287,1.348920941,0.002193917986,0.9969524145,0.9489723444,0.06581821293,0.5000647902,1.266243484,31,0.01440351084,-2.384185791e-07,-0.08267745699,-0.04231927301,1.084711313,-0.002000391483,-0.1357389688,0.9489723444,0.9912916174,0.04231927301,0.0009805386778,0,0.08267745699,1.299214989,0.9999995232,1
900,0.05167198554,0.5000115633,1.334234238,0.002198326401,0.9864541292,0.9476886988,0.06617402285,0.5000113845,1.263017967,39,0.01450203732,-1.788139343e-07,-0.07121627103,-0.04061521688,1.084711313,-0.00128364563,-0.1370226145,0.9476886988,0.9883039156,0.04061521688,0.005285705552,-0.000557247678,0.07121627103,1.382949149,0.9988851728,1
950,0.05190832913,0.5001462102,1.328338146,0.002269495511,0.9880194664,0.9407608509,0.06646957994,0.5001460314,1.248436449,41,0.01456125081,-1.788139343e-07,-0.07990169723,-0.03839476166,1.084711313,-0.006927847862,-0.1439504623,0.9407608509,0.9791556126,0.03839476166,-0.00155614557,1.788139343e-07,0.07990169723,1.250539855,1,1
1000,0.05218779296,0.5000312924,1.320490479,0.001800309401,0.9773241282,0.9348398447,0.06683033705,0.5000311136,1.235987942,25,0.01464254409,-1.788139343e-07,-0.08450253731,-0.04278975103,1.084711313,-0.005921006203,-0.1498714685,0.9348398447,0.9776295957,0.04278975103,0.0005383727279,1.788139343e-07,0.08450253731,1.290890186,1,1
1050,0.05241983384,0.5000271201,1.307518959,0.001646382036,0.9730876684,0.9323732257,0.06713528931,0.5000269413,1.23044896,24,0.01471545547,-1.788139343e-07,-0.07706999914,-0.0402908046,1.084711313,-0.002466619015,-0.1523380876,0.9323732257,0.9726640303,0.0402908046,0.001755790801,0,0.07706999914,1.314217827,0.9999996424,1
1100,0.05264233053,0.5000222921,1.308684468,0.001494215918,0.9750310183,0.9290072918,0.06740473956,0.5000220537,1.223183043,27,0.01476240903,-2.384185791e-07,-0.085501425,-0.03909743032,1.084711313,-0.003365933895,-0.1557040215,0.9290072918,0.9681047221,0.03909743032,-0.003653278436,0,0.085501425,1.211030372,0.9999995232,1
1150,0.05285863951,0.5000350475,1.307143092,0.002112409798,0.9697147608,0.9272547364,0.06770034879,0.5000348687,1.219073917,31,0.01484170929,-1.788139343e-07,-0.08806917468,-0.0485711985,1.084711313,-0.00175255537,-0.1574565768,0.9272547364,0.9758259349,0.0485711985,0.004536605692,0,0.08806917468,1.366606389,0.9999996424,1
1200,0.05299568921,0.5000113845,1.293933034,0.002163363621,0.9715597034,0.9278623462,0.06789293885,0.5000112653,1.219927502,34,0.01489724964,-1.192092896e-07,-0.07400553234,-0.043582367,1.084711313,0.0006076097488,-0.1568489671,0.9272547364,0.9714447132,0.043582367,0.006579624711,0,0.07400553234,1.405257006,0.9999997616,1
1250,0.05315164849,0.5000430942,1.288567066,0.001771384734,0.9707681537,0.9281998873,0.06810811907,0.5000429153,1.220140726,22,0.01495647058,-1.788139343e-07,-0.06842634035,-0.03943952413,1.084711313,0.0003375411034,-0.156511426,0.9272547364,0.9676394114,0.03943952413,0.005226301571,0,0.06842634035,1.37972053,0.9999996424,1
1,0.05072655156,0.5773408413,2.638006449,0.07112767547,1.58519268,1.563974619,0.06100775301,0.5773409605,2.428592894,210,0.01028120145,1.192092896e-07,-0.2094135547,-0.1047068387,1.563974619,0,0,1.563974619,1.668681458,0.1047068387,-6.938893904e-18,0,0.2094135547,1.202678896,1.000000206,1
50,0.05212783068,0.5145190954,2.636799335,0.03565010428,1.674002528,1.544020295,0.06286731362,0.5145190954,2.447786902,192,0.01073948294,0,-0.1890124336,-0.1008153914,1.563974619,-0.01995432377,-0.01995432377,1.544020295,1.644835687,0.1008153914,0.006308669283,9.763411535e-07,0.1890124336,1.327045112,1.000001898,1
100,0.05292343721,0.5064993501,2.574210882,0.02364326082,1.634230614,1.51641798,0.06388738006,0.5064992309,2.39856206,192,0.01096394286,-1.192092896e-07,-0.175648822,-0.0917953241,1.563974619,-0.02760231495,-0.04755663872,1.51641798,1.608213304,0.0917953241,0.003967043674,7.648055287e-06,0.175648822,1.282124278,1.000014864,1
150,0.05354915559,0.5052508712,2.519508362,0.01773596928,1.598775983,1.498273253,0.0647187531,0.5052506328,2.361858308,179,0.01116959751,-2.384185791e-07,-0.1576500539,-0.08527962318,1.563974619,-0.01814472675,-0.06570136547,1.498273253,1.583552877,0.08527962318,0.006430385433,4.848160307e-05,0.1576500539,1.328669663,1.000095484,1
200,0.05407090858,0.504193902,2.468895674,0.01366170123,1.572072983,1.473682165,0.06538740546,0.5041936636,2.31239576,154,0.01131649688,-2.384185791e-07,-0.1564999137,-0.08215717696,1.563974619,-0.02459108829,-0.09029245377,1.473682165,1.555839342,0.08215717696,0.003907148765,2.384185791e-07,0.1564999137,1.281549655,1,1
250,0.05456841737,0.5026648045,2.413276434,0.01029114332,1.538193822,1.448405981,0.06601453573,0.502664566,2.262118395,168,0.01144611835,-2.384185791e-07,-0.1511580388,-0.07835036962,1.563974619,-0.02527618408,-0.1155686378,1.448405981,1.526756351,0.07835036962,0.002771195758,2.384185791e-07,0.1511580388,1.260541075,1,1
300,0.05499778315,0.5025993586,2.365653992,0.008530725725,1.511984348,1.425144792,0.06653504074,0.5025991201,2.214620256,165,0.01153725758,-2.384185791e-07,-0.1510337359,-0.07565375819,1.563974619,-0.02326118946,-0.1388298273,1.425144792,1.50079855,0.07565375819,0.0001368339255,2.384185791e-07,0.1510337359,1.212264765,1,1
350,0.05541967228,0.5025538206,2.320936203,0.007678436581,1.486606717,1.410774231,0.06703518331,0.5025535822,2.1849243,143,0.01161551103,-2.384185791e-07,-0.1360119032,-0.06666976558,1.563974619,-0.01437056065,-0.153200388,1.410774231,1.477443997,0.06666976558,-0.001336079366,0,0.1360119032,1.185483444,0.9999995256,1
400,0.05584677309,0.5025572777,2.287678242,0.006353636738,1.46767664,1.393134117,0.06755700707,0.5025569797,2.148597226,129,0.01171023399,-2.980232239e-07,-0.1390810154,-0.07021603451,1.563974619,-0.01764011383,-0.1708405018,1.393134117,1.463350152,0.07021603451,0.000675533873,0,0.1390810154,1.221781263,0.999999407,1
450,0.05626630038,0.5021573901,2.256776571,0.00572240632,1.453934312,1.377434254,0.06806518137,0.5021570921,2.116581265,125,0.01179888099,-2.980232239e-07,-0.1401953065,-0.07018821617,1.563974619,-0.01569986343,-0.1865403652,1.377434254,1.44762247,0.07018821617,9.030778745e-05,2.980232239e-07,0.1401953065,1.211302124,1,1
500,0.0566711314,0.5020694733,2.216189384,0.005004907027,1.432780147,1.357162237,0.06856439263,0.5020692348,2.075126295,107,0.01189326122,-2.384185791e-07,-0.1410630895,-0.07168014719,1.563974619,-0.02027201653,-0.2068123817,1.357162237,1.428842384,0.07168014719,0.001318755911,-0.000340147665,0.1410630895,1.233134875,0.9993220339,1
550,0.05706002936,0.5019090772,2.181286097,0.004108088091,1.415898204,1.339384675,0.06903527677,0.5019087791,2.038789874,94,0.01197524741,-2.980232239e-07,-0.1424962223,-0.07139540605,1.563974619,-0.01777756214,-0.2245899439,1.339384675,1.410780081,0.07139540605,5.396045443e-05,0.0001868119872,0.1424962223,1.210816714,1.000371609,1
600,0.05746952444,0.501601994,2.146524191,0.003863483202,1.397604823,1.327998996,0.06955114007,0.5016018152,2.015293953,104,0.01208161563,-1.788139343e-07,-0.131230238,-0.06836423127,1.563974619,-0.01138567924,-0.2359756231,1.327998996,1.396363227,0.06836423127,0.002846355148,-0.000194542457,0.131230238,1.259754555,0.9996118012,1
650,0.05785463005,0.5015631318,2.119430304,0.003398238448,1.386680126,1.320308685,0.07005374134,0.5015628338,1.998946929,111,0.01219911128,-2.980232239e-07,-0.1204833748,-0.06569395121,1.563974619,-0.007690310478,-0.2436659336,1.320308685,1.386002637,0.06569395121,0.005452326496,0,0.1204833748,1.30509983,0.9999994058,1
700,0.05821149424,0.5015363097,2.093840837,0.003086793702,1.376747012,1.307308435,0.07050924748,0.5015361309,1.972062305,85,0.01229775324,-1.788139343e-07,-0.1217785326,-0.06468196687,1.563974619,-0.01300024986,-0.2566661835,1.307308435,1.371990402,0.06468196687,0.003792670639,0,0.1217785326,1.276413174,0.9999996435,1
